UserID,Status,created_dt,last_updated
2644,deactivated,2023-09-09,
2645,pending,2023-09-12,2023-09-12
2645,expired,2023-09-12,2023-09-26
2646,pending,,2023-09-28
2646,activated,2023-09-28,
2647,pending,2023-10-07,2023-10-07
2647,REJECTED,2023-10-07,
2648,pending,2023-09-16,2023-09-16
2648,activated,2023-09-16,
2649,pending,2023-10-22,2023-10-22
2649,activated,2023-10-22,2023-10-23
2650,pending,2023-10-14,2023-10-14
2650,activated,2023-10-14,2023-10-19
2651,Pending,2023-10-28,2023-10-28 
2651,activated,2023-10-28,
2652,pending,2023-09-09,2023-09-09
2652,activated ,,2023-09-17
2653,pending,2023-09-29,2023-09-29
2653,,2023-09-29,2023-10-01
2654,,2023-09-23,2023-09-23
2654,activated,2023-09-23,2023-09-28
2655,Pending,2023-09-24,2023-09-24
2655,activated,2023-09-24,2023-10-04
2656,pending,2023-09-06,2023-09-06
2656,activated,,2023-09-14
2656,,2023-09-06,2023-10-14
2657,,2023-10-25,2023-10-25
2657,expired,2023-10-25,2023-11-08
2658,pending,2023-09-08,2023-09-08
2658,ACTIVATED,2023-09-08,2023-09-16
2659,,2023-09-04,2023-09-04
2659,activated,2023-09-04,2023-09-06
2660,pending,2023-09-02,2023-09-02
2660,activated,2023-09-02,
2661,pending,,2023-10-18
2661,activated,2023-10-18,2023-10-28
2662,,2023-10-23,2023-10-23
2662,activated,2023-10-23,2023-10-28
2663,pending,2023-09-20,2023-09-20
2663,activated,2023-09-20,2023-09-28
2664,pending,2023-09-12,2023-09-12
2664,activated,2023-09-12,2023-09-13
2665,pending,2023-09-17,2023-09-17
2665,activated,2023-09-17,2023-09-20
2666,PENDING,2023-09-26,2023-09-26
2666,activated,2023-09-26,
2667,pending,2023-10-07,2023-10-07
2667,activated,2023-10-07,2023-10-11
2667,deactivated,2023-10-07,
2668,pending,2023-09-16,2023-09-16
2668,activated,2023-09-16,2023-09-23
2669,pending,2023-10-15,2023-10-15
2669,activated,2023-10-15,2023-10-20
2670,pending,2023-10-15,2023-10-15
2670,rejected,2023-10-15,2023-10-23
2671,,2023-10-26,
2671,activated,2023-10-26,2023-11-03
2672,pending,2023-10-27,2023-10-27
2672,ACTIVATED,2023-10-27,2023-11-01
2673,pending,2023-10-15,2023-10-15
2673,activated,2023-10-15,2023-10-16
2674,pending,2023-10-27,2023-10-27
2674,activated,2023-10-27,2023-11-02
2675,pending,2023-10-17,2023-10-17
2675,activated,2023-10-17,2023-10-27
2676,pending,2023-09-24,2023-09-24
2676,activated,2023-09-24,2023-09-25 
2677,pending,2023-09-02,2023-09-02
2677,activated,2023-09-02,2023-09-10
2678,pending,2023-09-13,2023-09-13
2678,Activated,2023-09-13,2023-09-19
2679,pending,2023-10-27,2023-10-27
2679,activated,2023-10-27,2023-10-30
2680,pending,2023-10-10,2023-10-10
2680,activated,2023-10-10,2023-10-15
2681,pending,2023-10-20,2023-10-20
2681,activated,,2023-10-24
2682,pending,2023-09-04 ,2023-09-04
2682,activated,2023-09-04,
2683,pending,2023-10-18,2023-10-18
2683, activated,2023-10-18,2023-10-26
2684,,2023-09-17,2023-09-17
2684,activated,2023-09-17,2023-09-26
2685,pending,2023-09-18,2023-09-18
2685,activated,2023-09-18,2023-09-20
2686,pending,2023-09-27,2023-09-27
2686,activated,2023-09-27,2023-09-28
2687,,2023-10-21,2023-10-21
2687,activated,2023-10-21,2023-10-23
2688,,2023-10-13,2023-10-13
2688,,2023-10-13, 2023-10-15
2689,PENDING,2023-10-30, 2023-10-30
2689,activated ,2023-10-30,2023-11-06
2690,pending,2023-09-01,2023-09-01
2690,activated,2023-09-01,
2691,pending,2023-09-27,2023-09-27
2691,activated,2023-09-27,2023-10-05
2692,pending,2023-10-08,2023-10-08
2692,ACTIVATED,2023-10-08,2023-10-14
2693,pending,2023-09-27,2023-09-27
2693,activated,2023-09-27,2023-09-28
2694,pending,2023-09-24,2023-09-24
2694,activated,2023-09-24,2023-10-02
2695,pending,2023-10-24,2023-10-24
2695,activated,,
2696,pending,2023-10-01,2023-10-01
2696,rejected,,2023-10-07
2697,,2023-09-10,2023-09-10 
2697,activated,2023-09-10,2023-09-12
2698,Pending,2023-09-24,2023-09-24
2698,activated,2023-09-24,2023-09-25
2699,pending,2023-09-24 ,2023-09-24
2699,activated,2023-09-24,2023-09-30 
2700,pending,2023-09-18,2023-09-18
2700,activated,,2023-09-21
2701,,2023-09-06,2023-09-06
2701,activated,2023-09-06,2023-09-10
2702,pending,2023-10-21,2023-10-21
2702,activated,2023-10-21,2023-10-22
2703,pending,2023-10-12,2023-10-12
2703,activated,2023-10-12,2023-10-13
2704,pending,,2023-10-29
2704,activated,2023-10-29,2023-10-31
2705,pending,2023-10-12 ,2023-10-12
2705,activated,2023-10-12,2023-10-17
2706,pending ,2023-09-30,2023-09-30
2706,activated,2023-09-30,2023-10-08
2706,deactivated,2023-09-30,2023-11-02
2707,,2023-10-26,2023-10-26
2707,expired,2023-10-26,2023-11-09
2708,pending,2023-10-07,2023-10-07
2708,,2023-10-07,2023-10-17
2709,pending,2023-10-24,2023-10-24
2709,expired,2023-10-24,2023-11-07
2710,pending,2023-10-24,2023-10-24
2710,activated,2023-10-24,2023-11-03
2711,,2023-09-30,2023-09-30
2711,activated,2023-09-30,2023-10-05
2712,pending,2023-09-13,2023-09-13
2712,activated,2023-09-13,2023-09-19
2713,pending,2023-09-21,2023-09-21
2713,activated,2023-09-21,2023-09-28
2714,pending,2023-10-23,2023-10-23
2714,activated,,2023-10-31
2715,pending,2023-09-26,2023-09-26
2715,activated,2023-09-26,2023-10-04
2716,PENDING,2023-09-24,2023-09-24
2716,activated,2023-09-24,2023-10-02
2717,pending,2023-09-14,2023-09-14
2717,activated,2023-09-14,2023-09-24
2718,pending,,2023-10-17
2718,rejected,2023-10-17,2023-10-22
2719,pending,2023-09-01,
2719,activated,2023-09-01,2023-09-11
2720,pending,2023-10-23,2023-10-23
2720,activated,2023-10-23,2023-11-01
2721,pending,2023-09-10,2023-09-10
2721,activated,2023-09-10,2023-09-20
2722,pending,2023-09-13,2023-09-13
2722,activated,2023-09-13,2023-09-23
2723,pending,2023-09-17,2023-09-17
2723,activated,2023-09-17,2023-09-26
2724,pending,2023-09-26,2023-09-26
2724,ACTIVATED,2023-09-26,2023-10-01
2725,pending,,2023-10-05
2725,activated,2023-10-05,2023-10-11
2726,,2023-10-15,2023-10-15
2726,activated ,2023-10-15,2023-10-16
2727,PENDING,2023-09-29,
2727,activated,2023-09-29,2023-09-30
2728,pending,2023-10-11,2023-10-11
2728,activated,2023-10-11,2023-10-12
2729,,2023-09-03,2023-09-03
2729,activated,2023-09-03 ,2023-09-06
2730,pending,2023-10-07,2023-10-07
2730,activated,2023-10-07,2023-10-12
2731,pending ,2023-10-06,
2731,rejected,2023-10-06,
2732,,2023-09-05 ,2023-09-05
2732,activated,2023-09-05 ,2023-09-11
2733,pending,,2023-10-29
2733,,2023-10-29,2023-11-01
2734,PENDING,2023-10-06,2023-10-06
2734,activated,2023-10-06,
2735,pending,2023-09-29,2023-09-29
2735,,2023-09-29,2023-10-04
2736,pending ,2023-09-13,2023-09-13
2736, activated,2023-09-13,2023-09-20
2737,pending,2023-10-02,
2737,activated,2023-10-02,2023-10-10
2738,pending,2023-10-21,2023-10-21
2738,activated,2023-10-21,2023-10-25
2739,pending ,,2023-10-12
2739,activated,2023-10-12,
2740,pending,2023-09-06,2023-09-06
2740,activated,2023-09-06,2023-09-12
2741,pending,2023-09-19,2023-09-19
2741,Activated,2023-09-19,2023-09-28
2742,pending,2023-10-26,2023-10-26
2742,,2023-10-26 ,2023-10-30
2743,pending,2023-09-07,2023-09-07
2743,activated,2023-09-07,2023-09-12
2744,pending,2023-10-08,2023-10-08
2744,expired,2023-10-08,2023-10-22
2745,pending,2023-10-23,2023-10-23
2745,rejected,2023-10-23,2023-10-29
2746,pending,, 2023-10-11
2746,ACTIVATED,2023-10-11,2023-10-13
2747,pending,2023-10-09,2023-10-09
2747,activated,2023-10-09,2023-10-15
2748,pending,2023-09-03,2023-09-03
2748,activated ,2023-09-03,2023-09-07
2749,pending,2023-09-18,2023-09-18
2749,activated,2023-09-18,2023-09-20
2750,pending,2023-09-15,2023-09-15
2750,Activated,2023-09-15,2023-09-25
2751,pending,2023-09-16,2023-09-16
2751,activated,2023-09-16,
2752,pending,2023-10-10,2023-10-10
2752,activated,2023-10-10,2023-10-11
2753,pending,2023-09-20,2023-09-20
2753,activated,2023-09-20,2023-09-25
2754,,2023-09-02,2023-09-02
2754,activated,2023-09-02,
2755,,2023-09-04,2023-09-04
2755, activated,2023-09-04,2023-09-06
2756,pending,2023-09-25,2023-09-25
2756,,2023-09-25,2023-10-05
2757,pending,2023-09-26,2023-09-26
2757,activated,2023-09-26,2023-09-30
2757,deactivated,2023-09-26,2023-10-27
2758,pending,2023-10-04,2023-10-04
2758,activated,2023-10-04,2023-10-08
2759,pending,2023-09-19,2023-09-19
2759,rejected,2023-09-19,2023-09-28
2760,PENDING,,2023-10-19
2760,,2023-10-19,2023-10-28
2761,pending,2023-10-26,2023-10-26
2761,activated,,2023-11-01
2762,pending,2023-10-24,2023-10-24
2762,activated,2023-10-24,2023-10-27
2762,deactivated,2023-10-24,2023-11-24
2763,PENDING,,2023-10-27
2763,activated,2023-10-27,2023-11-04
2764,pending,2023-09-23,2023-09-23
2764,activated,2023-09-23,2023-09-30
2765,pending,2023-09-27,2023-09-27
2765,expired,2023-09-27,2023-10-11
2766,pending,2023-10-23,2023-10-23
2766,activated,2023-10-23,2023-10-29
2767,pending,2023-09-11,2023-09-11
2767,activated,2023-09-11,2023-09-18
2768,PENDING,2023-10-24, 2023-10-24
2768,activated,2023-10-24,2023-10-31
2769,pending,,2023-10-19
2769, activated,2023-10-19,2023-10-22 
2770,pending,2023-09-19,2023-09-19
2770,activated,2023-09-19,2023-09-21
2771,PENDING,2023-09-01,2023-09-01
2771,ACTIVATED, 2023-09-01,2023-09-02
2772,pending,,2023-10-02
2772,,2023-10-02,2023-10-04
2773,pending,2023-09-12,2023-09-12
2773,Activated,2023-09-12,2023-09-20
2774, pending,2023-09-12,2023-09-12
2774, activated,2023-09-12,2023-09-14
2775,pending,2023-09-23,2023-09-23
2775,Activated,2023-09-23,2023-09-24
2776,PENDING,2023-09-25,2023-09-25
2776,activated,2023-09-25,2023-09-27
2777,pending,2023-10-15,2023-10-15
2777,expired,2023-10-15,2023-10-29
2778, pending,2023-10-12,
2778,activated,2023-10-12,2023-10-14
2779,pending,2023-10-19,2023-10-19
2779,activated,2023-10-19,2023-10-26
2780,Pending,2023-10-17,2023-10-17
2780,activated,2023-10-17,2023-10-27
2780,Deactivated,2023-10-17,2023-11-26
2781,pending,2023-09-25,2023-09-25
2781,activated,2023-09-25,2023-09-29
2782,pending,2023-09-21,2023-09-21
2782,expired,2023-09-21,2023-10-05
2783,pending,2023-09-23,2023-09-23
2783,activated,2023-09-23,2023-09-29
2784,pending,2023-10-02,2023-10-02
2784,activated,2023-10-02,2023-10-08
2785,pending,2023-09-29,2023-09-29
2785,,2023-09-29,
2786,pending,2023-10-05,2023-10-05
2786,activated,2023-10-05,2023-10-13
2787,pending,,2023-10-25
2787,,2023-10-25,2023-11-01 
2788,pending,2023-09-22,2023-09-22
2788,activated,2023-09-22,2023-09-27
2789,Pending,2023-10-04,2023-10-04
2789,expired,2023-10-04,
2790,pending,2023-09-12,2023-09-12
2790,activated,2023-09-12,2023-09-17
2791,pending,2023-10-05,2023-10-05
2791,activated,2023-10-05,2023-10-08
2792,pending,2023-10-05,
2792,activated,2023-10-05,2023-10-06
2793,pending,2023-10-11,2023-10-11
2793,activated ,2023-10-11,2023-10-18
2794,pending,2023-09-28,2023-09-28
2794,activated,2023-09-28,
2794,deactivated ,2023-09-28,2023-11-01
2795,pending,,2023-09-09
2795,activated,2023-09-09,2023-09-18
2796,pending,2023-09-22,2023-09-22
2796,activated,2023-09-22,2023-09-29
2797,pending,2023-09-17,2023-09-17
2797,activated,2023-09-17,2023-09-22
2797,deactivated,2023-09-17,
2798,,2023-09-12,
2798,activated,2023-09-12,2023-09-19
2799,pending,2023-10-26,2023-10-26
2799,activated,2023-10-26,2023-10-31
2800,pending,2023-10-13,2023-10-13
2800,ACTIVATED,2023-10-13,2023-10-17
2801,pending,2023-10-27,2023-10-27
2801,rejected,2023-10-27,2023-11-06
2802,pending,2023-10-27,2023-10-27
2802,,,2023-11-02
2803,pending,2023-09-17,2023-09-17
2803,activated,2023-09-17,2023-09-25
2804,pending,2023-09-19,2023-09-19
2804,,2023-09-19,
2805,pending,2023-09-30,2023-09-30
2805,activated,2023-09-30,2023-10-10
2806,pending,2023-09-25,2023-09-25
2806,activated,2023-09-25,2023-10-04
2807,pending,,2023-09-26
2807,activated,2023-09-26,2023-10-06
2808,pending,2023-09-06,2023-09-06
2808,activated,,2023-09-16
2809,Pending,2023-10-26,2023-10-26
2809,activated,2023-10-26,2023-10-31
2810,pending,2023-10-22,2023-10-22
2810,activated,2023-10-22,2023-11-01
2810,deactivated,2023-10-22,2023-11-18
2811,pending,,2023-10-05
2811,activated,2023-10-05,2023-10-13
2812,pending,2023-09-23,2023-09-23
2812,activated,2023-09-23,2023-09-28
2813,pending,2023-10-06,
2813,activated,2023-10-06,2023-10-15
2814,pending,2023-10-03,2023-10-03
2814,activated,2023-10-03,2023-10-12
2815,pending,2023-09-23,2023-09-23
2815,activated ,2023-09-23,2023-09-26
2816,,2023-10-14,2023-10-14
2816,rejected,2023-10-14,
2817,pending,2023-09-16,2023-09-16
2817,activated,2023-09-16,2023-09-26
2818,pending,2023-09-22,2023-09-22
2818,,2023-09-22,
2819,pending,2023-10-20,2023-10-20
2819,expired,2023-10-20,2023-11-03
2820,pending,,2023-10-14
2820,expired,2023-10-14,2023-10-28
2821,PENDING,2023-09-13,2023-09-13
2821,Activated,2023-09-13, 2023-09-15
2822,pending,2023-09-21,2023-09-21
2822,,2023-09-21,2023-09-25
2823,pending,2023-10-02,2023-10-02
2823,activated,,2023-10-11
2824,pending,2023-09-10,2023-09-10
2824,activated,2023-09-10,2023-09-14
2825,pending,2023-10-15,2023-10-15
2825,activated,2023-10-15,2023-10-22
2826,pending,2023-10-08,2023-10-08
2826,activated,2023-10-08,2023-10-17
2827,pending,2023-09-22,2023-09-22
2827,activated,2023-09-22,2023-09-26
2827,deactivated,2023-09-22,2023-10-16
2828,pending,2023-09-20,2023-09-20
2828,activated,2023-09-20,2023-09-21
2829,pending,2023-09-12,2023-09-12
2829, activated,2023-09-12,2023-09-20
2830,pending,2023-09-12,2023-09-12
2830,activated,2023-09-12,2023-09-17
2831,pending,2023-10-05,2023-10-05
2831,,2023-10-05,2023-10-08
2832,pending,2023-10-03,2023-10-03
2832,activated,,
2833,pending,2023-10-21,2023-10-21
2833,activated,2023-10-21,2023-10-23
2834,pending,2023-10-19,2023-10-19
2834,activated,2023-10-19,2023-10-22
2835,pending,2023-10-14,2023-10-14
2835,activated,2023-10-14,2023-10-15
2836,pending,2023-10-05,2023-10-05
2836,activated,2023-10-05,2023-10-06
2837,pending ,2023-09-15,
2837,activated,2023-09-15,2023-09-25
2838,pending,2023-09-27,2023-09-27
2838,activated,2023-09-27,2023-10-04
2839,pending,, 2023-10-24
2839,ACTIVATED,2023-10-24,2023-10-26
2840,pending,2023-10-17,2023-10-17
2840,activated,2023-10-17,2023-10-21
2840,deactivated,2023-10-17,2023-11-04
2841,pending,2023-10-15,2023-10-15
2841,,2023-10-15,2023-10-24
2842,pending,2023-10-24,2023-10-24
2842,activated,2023-10-24,2023-11-01
2843,pending ,2023-10-21,2023-10-21
2843,activated,2023-10-21,2023-10-23
2844,pending,2023-09-16,2023-09-16
2844,,2023-09-16,2023-09-23
2845,pending,2023-10-25,2023-10-25
2845,activated,2023-10-25,2023-10-27
2846,pending,2023-10-29,2023-10-29
2846,activated,,2023-11-02
2847,pending,2023-10-06,2023-10-06
2847,activated,2023-10-06,2023-10-08
2848,,2023-10-05,2023-10-05
2848,expired,2023-10-05,2023-10-19
2849,,2023-10-20,2023-10-20
2849,activated,2023-10-20,2023-10-22
2850,pending,2023-10-19,
2850,activated,2023-10-19,2023-10-24
2851,pending,2023-10-24,2023-10-24
2851,activated,2023-10-24,2023-11-01
2852,,2023-09-29,2023-09-29
2852,activated,2023-09-29,2023-10-07
2853,pending,2023-10-23,2023-10-23
2853,activated,2023-10-23, 2023-11-02
2854,pending,2023-09-27 ,2023-09-27 
2854,activated,2023-09-27,2023-10-06
2855,,2023-09-27,2023-09-27
2855,Activated,2023-09-27,2023-09-29
2856,pending,,2023-09-30
2856,activated,2023-09-30,2023-10-03
2857,pending,2023-10-06,2023-10-06
2857,activated,2023-10-06,2023-10-11
2858,pending,2023-09-02,2023-09-02
2858,expired,,2023-09-16
2859,pending,2023-09-14,2023-09-14
2859, activated,2023-09-14,2023-09-23
2860,pending,2023-10-21,2023-10-21
2860,activated,2023-10-21,2023-10-22
2861,pending,,2023-09-03
2861,activated,2023-09-03 ,
2862,pending,2023-10-24,2023-10-24
2862,activated,, 2023-10-25
2863,pending,2023-10-26, 2023-10-26
2863,activated,2023-10-26, 2023-11-03
2863,deactivated, 2023-10-26,2023-11-30
2864, pending,2023-09-29,2023-09-29
2864,activated,2023-09-29,2023-10-07
2864,DEACTIVATED,2023-09-29,2023-10-31
2865,pending,2023-10-24,2023-10-24
2865,activated,2023-10-24,2023-10-31
2866,pending,2023-10-25,
2866,activated,2023-10-25 ,2023-10-27
2867,pending,,2023-09-24
2867,activated,2023-09-24,2023-09-26
2868,pending,2023-10-17,2023-10-17
2868,activated,2023-10-17,2023-10-21
2869,pending,2023-09-13,
2869,expired,2023-09-13,2023-09-27
2870,pending,2023-09-24,2023-09-24
2870,activated,2023-09-24,2023-09-26 
2871,pending,2023-09-11,2023-09-11
2871,activated,2023-09-11,2023-09-16
2872,pending,2023-09-19,
2872,activated,2023-09-19,2023-09-20
2873,pending,2023-10-29,2023-10-29
2873,activated,2023-10-29,2023-11-03
2873,,2023-10-29,2023-11-28
2874,pending,2023-10-09,2023-10-09
2874,activated,2023-10-09,2023-10-12
2875,pending,2023-09-20,2023-09-20
2875,activated,2023-09-20,2023-09-24
2876,pending,2023-09-06,2023-09-06
2876,activated,,2023-09-10
2877,pending,2023-10-22,2023-10-22
2877,activated,,2023-10-26
2878,,2023-10-26,2023-10-26
2878,activated ,,2023-10-31
2879,pending,2023-10-30,2023-10-30
2879,,2023-10-30,2023-11-02
2880,pending,2023-09-03,2023-09-03
2880,activated,2023-09-03,2023-09-12
2880,,2023-09-03,2023-10-06
2881,pending,2023-10-18,2023-10-18
2881,activated,2023-10-18 ,2023-10-27
2882,pending,,2023-09-19
2882,activated,2023-09-19,2023-09-24
2882,deactivated,2023-09-19,2023-10-24
2883,pending,2023-09-12,2023-09-12
2883,activated, 2023-09-12,2023-09-20
2884,,2023-09-30,2023-09-30
2884,activated,2023-09-30,2023-10-02
2885,pending,2023-09-19,2023-09-19
2885,activated,2023-09-19,2023-09-24
2886,pending,2023-10-26,2023-10-26
2886,activated,2023-10-26,2023-10-29
2887,pending,2023-09-10,2023-09-10
2887,activated,2023-09-10,2023-09-16
2888,pending,2023-09-22,2023-09-22
2888,activated,2023-09-22,2023-09-30
2889,pending,2023-09-10,2023-09-10
2889,activated,2023-09-10,2023-09-14
2890,pending,2023-10-14,2023-10-14
2890,activated,2023-10-14,
2891,pending,2023-09-30,
2891,activated, 2023-09-30,2023-10-10
2892,pending,2023-09-30,2023-09-30
2892,activated ,2023-09-30,2023-10-09
2893,pending,2023-10-24,2023-10-24
2893,activated,2023-10-24,2023-10-29
2894,pending,,2023-10-06
2894,activated,2023-10-06,2023-10-09
2895,pending,2023-10-01,2023-10-01
2895,activated,2023-10-01,2023-10-07
2896,,2023-10-22,2023-10-22
2896,activated,2023-10-22,2023-10-28
2897,pending,2023-10-06,2023-10-06
2897,activated,2023-10-06,2023-10-12
2898, pending,2023-10-24,2023-10-24
2898,activated,,2023-10-27
2899,pending,2023-10-09,2023-10-09
2899,activated,2023-10-09,2023-10-16
2900,pending,2023-10-14,2023-10-14
2900,activated,2023-10-14,2023-10-15
2901,pending,2023-10-02,2023-10-02
2901,activated,2023-10-02,2023-10-11
2902,,2023-09-07,2023-09-07
2902,activated,2023-09-07,2023-09-13
2903,pending,2023-10-06,2023-10-06
2903,activated,2023-10-06,2023-10-11
2904,pending,2023-10-23,2023-10-23
2904,activated,2023-10-23,2023-10-30
2905,pending,2023-10-16, 2023-10-16
2905,activated,2023-10-16,2023-10-20
2905,deactivated,2023-10-16,2023-11-16
2906,pending,2023-10-28,2023-10-28
2906,activated,2023-10-28,2023-11-06
2907,pending,,2023-09-16
2907,activated,2023-09-16,2023-09-19
2908,pending,2023-10-22,2023-10-22
2908,activated,2023-10-22,
2908,deactivated,2023-10-22,2023-11-23
2909,pending,2023-09-10,2023-09-10
2909,activated,2023-09-10,2023-09-16
2910,pending,2023-09-01,2023-09-01
2910,,2023-09-01,2023-09-11
2911,pending ,2023-09-03,
2911,,2023-09-03,2023-09-10
2912,pending,2023-09-13,2023-09-13
2912,activated,2023-09-13,2023-09-17
2913,pending,2023-09-14,2023-09-14
2913,activated,2023-09-14,2023-09-16
2914,pending,,2023-10-18
2914,activated,2023-10-18,2023-10-25
2915,pending,2023-10-01,2023-10-01
2915,rejected,2023-10-01,2023-10-07
2916,pending,2023-10-23,2023-10-23
2916,activated,2023-10-23,2023-10-25
2917,,2023-09-22,2023-09-22
2917,activated,2023-09-22,2023-09-25
2917,deactivated,2023-09-22,2023-10-11
2918,pending,2023-09-09,2023-09-09
2918,activated, 2023-09-09,2023-09-13
2918,deactivated,2023-09-09,2023-10-11
2919,pending,2023-09-18,2023-09-18
2919,,2023-09-18,2023-09-27
2920,pending,2023-09-12,2023-09-12
2920,activated,2023-09-12,2023-09-19
2921,pending,2023-10-17,2023-10-17
2921,activated,2023-10-17,2023-10-25
2922,pending,2023-10-27,2023-10-27
2922,expired,2023-10-27,2023-11-10
2923,pending,2023-10-03,2023-10-03
2923,Activated,2023-10-03,2023-10-08
2924,pending,2023-10-04,
2924,activated,2023-10-04,2023-10-12
2925,pending,2023-10-04,2023-10-04
2925,activated,2023-10-04,2023-10-05
2926,pending,2023-10-12 ,2023-10-12
2926,activated,2023-10-12,2023-10-13
2927,pending,2023-10-20,2023-10-20
2927, activated,2023-10-20,2023-10-25
2928,pending,2023-10-20,2023-10-20
2928,activated,2023-10-20,2023-10-27
2929,pending,2023-09-27,2023-09-27 
2929,,2023-09-27,2023-10-03
2930,,2023-10-01,2023-10-01
2930,expired,2023-10-01,2023-10-15
2931,pending,2023-09-28,2023-09-28
2931,activated,2023-09-28,
2932,pending,2023-09-10,2023-09-10
2932,activated,2023-09-10,2023-09-11
2933,Pending, 2023-09-05,2023-09-05
2933,activated,2023-09-05,2023-09-08
2934,pending,2023-10-20,2023-10-20
